age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,was_previously_contacted,age_band,has_any_loan,call_intensity,pdays_bucket,month_index,month_sin,month_cos,balance_per_age
21,blue-collar,married,primary,no,-172,1,1,cellular,15,may,409,1,361,3,failure,yes,1,<25,1,0.25,>90d,5,0.49999999999999994,-0.8660254037844387,-8.19047619047619
46,self-employed,married,secondary,no,548,0,0,cellular,12,aug,1181,4,-1,0,unknown,yes,0,35-49,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,11.91304347826087
38,technician,single,secondary,no,565,1,0,cellular,30,apr,1143,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,14.868421052631579
32,services,married,primary,no,228,1,0,cellular,21,jul,1017,6,-1,0,unknown,yes,0,25-34,1,6.0,never,7,-0.5000000000000001,-0.8660254037844386,7.125
34,self-employed,married,tertiary,no,0,0,0,cellular,28,aug,730,11,-1,0,unknown,yes,0,25-34,0,11.0,never,8,-0.8660254037844384,-0.5000000000000004,0.0
49,admin.,single,tertiary,no,228,1,0,cellular,2,mar,368,1,-1,0,unknown,yes,0,35-49,1,1.0,never,3,1.0,6.123233995736766e-17,4.653061224489796
31,technician,single,tertiary,no,454,0,0,cellular,30,apr,266,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,14.64516129032258
32,self-employed,married,secondary,no,514,1,0,cellular,11,jul,812,1,-1,0,unknown,yes,0,25-34,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,16.0625
38,blue-collar,single,tertiary,no,2885,1,0,unknown,20,jun,1422,10,-1,0,unknown,yes,0,35-49,1,10.0,never,6,1.2246467991473532e-16,-1.0,75.92105263157895
27,blue-collar,single,tertiary,no,567,0,0,cellular,25,nov,238,2,184,1,success,yes,1,25-34,0,1.0,>90d,11,-0.5000000000000004,0.8660254037844384,21.0
78,unknown,married,unknown,no,2235,0,0,telephone,14,apr,300,3,-1,0,unknown,yes,0,65+,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,28.653846153846153
60,retired,married,secondary,no,5267,0,0,cellular,4,sep,520,1,-1,0,unknown,yes,0,50-64,0,1.0,never,9,-1.0,-1.8369701987210297e-16,87.78333333333333
36,admin.,married,tertiary,no,29,0,0,cellular,12,aug,576,1,-1,0,unknown,yes,0,35-49,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,0.8055555555555556
75,retired,married,secondary,no,291,0,0,cellular,12,aug,350,1,182,2,success,yes,1,65+,0,0.3333333333333333,>90d,8,-0.8660254037844384,-0.5000000000000004,3.88
30,management,single,tertiary,no,4889,0,0,cellular,11,aug,545,2,-1,0,unknown,yes,0,25-34,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,162.96666666666667
30,management,single,tertiary,no,502,0,1,cellular,18,jul,572,1,-1,0,unknown,yes,0,25-34,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,16.733333333333334
50,admin.,married,secondary,no,3608,1,0,cellular,13,nov,176,2,197,2,success,yes,1,35-49,1,0.6666666666666666,>90d,11,-0.5000000000000004,0.8660254037844384,72.16
37,management,married,tertiary,no,3556,0,0,cellular,9,nov,268,1,-1,0,unknown,yes,0,35-49,0,1.0,never,11,-0.5000000000000004,0.8660254037844384,96.10810810810811
60,admin.,divorced,secondary,no,-41,1,1,cellular,6,feb,1658,1,262,1,failure,yes,1,50-64,1,0.5,>90d,2,0.8660254037844386,0.5000000000000001,-0.6833333333333333
26,management,single,tertiary,no,3944,1,0,cellular,14,may,974,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,151.69230769230768
49,services,married,secondary,no,202,1,0,cellular,17,nov,651,2,104,1,failure,yes,1,35-49,1,1.0,>90d,11,-0.5000000000000004,0.8660254037844384,4.122448979591836
40,technician,single,tertiary,no,1175,0,0,cellular,14,apr,184,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,29.375
46,admin.,married,secondary,no,974,0,0,cellular,17,mar,178,1,-1,0,unknown,yes,0,35-49,0,1.0,never,3,1.0,6.123233995736766e-17,21.17391304347826
38,management,single,tertiary,no,3141,0,0,cellular,9,nov,347,4,189,2,success,yes,1,35-49,0,1.3333333333333333,>90d,11,-0.5000000000000004,0.8660254037844384,82.65789473684211
74,retired,divorced,secondary,no,4079,0,0,cellular,19,oct,343,3,-1,0,unknown,yes,0,65+,0,3.0,never,10,-0.8660254037844386,0.5000000000000001,55.12162162162162
35,services,single,tertiary,no,0,0,0,cellular,3,jul,704,1,-1,0,unknown,yes,0,25-34,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,0.0
50,unemployed,married,secondary,no,3357,0,0,cellular,9,jun,239,4,-1,0,unknown,yes,0,35-49,0,4.0,never,6,1.2246467991473532e-16,-1.0,67.14
54,management,married,primary,no,2587,0,0,cellular,2,jun,236,2,-1,0,unknown,yes,0,50-64,0,2.0,never,6,1.2246467991473532e-16,-1.0,47.907407407407405
35,management,divorced,tertiary,no,434,1,0,cellular,13,aug,1314,2,-1,0,unknown,yes,0,25-34,1,2.0,never,8,-0.8660254037844384,-0.5000000000000004,12.4
36,unemployed,single,tertiary,no,1291,0,0,cellular,3,feb,298,1,-1,0,unknown,yes,0,35-49,0,1.0,never,2,0.8660254037844386,0.5000000000000001,35.861111111111114
30,blue-collar,single,secondary,no,315,0,0,cellular,23,jun,1407,1,-1,0,unknown,yes,0,25-34,0,1.0,never,6,1.2246467991473532e-16,-1.0,10.5
36,services,married,secondary,no,394,0,0,cellular,5,aug,324,1,-1,0,unknown,yes,0,35-49,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,10.944444444444445
41,management,married,tertiary,no,5561,0,0,cellular,20,aug,649,2,-1,0,unknown,yes,0,35-49,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,135.6341463414634
30,admin.,single,secondary,no,3528,0,0,cellular,4,aug,250,1,92,2,failure,yes,1,25-34,0,0.3333333333333333,>90d,8,-0.8660254037844384,-0.5000000000000004,117.6
39,entrepreneur,married,primary,no,437,1,0,unknown,27,oct,150,1,-1,0,unknown,yes,0,35-49,1,1.0,never,10,-0.8660254037844386,0.5000000000000001,11.205128205128204
34,services,single,tertiary,no,3119,0,0,cellular,16,oct,306,1,-1,0,unknown,yes,0,25-34,0,1.0,never,10,-0.8660254037844386,0.5000000000000001,91.73529411764706
32,services,married,secondary,no,264,1,1,cellular,19,nov,1502,1,-1,0,unknown,yes,0,25-34,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,8.25
35,unemployed,married,primary,no,3285,0,0,cellular,21,nov,1555,2,-1,0,unknown,yes,0,25-34,0,2.0,never,11,-0.5000000000000004,0.8660254037844384,93.85714285714286
50,management,married,tertiary,no,1396,0,0,cellular,25,aug,731,6,-1,0,unknown,yes,0,35-49,0,6.0,never,8,-0.8660254037844384,-0.5000000000000004,27.92
28,services,married,secondary,no,510,1,1,cellular,8,jul,1767,2,-1,0,unknown,yes,0,25-34,1,2.0,never,7,-0.5000000000000001,-0.8660254037844386,18.214285714285715
44,blue-collar,married,primary,no,-101,1,0,cellular,15,may,679,1,366,4,failure,yes,1,35-49,1,0.2,>90d,5,0.49999999999999994,-0.8660254037844387,-2.2954545454545454
32,blue-collar,married,primary,no,634,0,0,cellular,29,jan,696,1,-1,0,unknown,yes,0,25-34,0,1.0,never,1,0.49999999999999994,0.8660254037844387,19.8125
30,management,single,tertiary,no,4210,0,0,cellular,12,aug,796,4,-1,0,unknown,yes,0,25-34,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,140.33333333333334
59,retired,married,secondary,no,0,0,0,unknown,5,jun,812,1,-1,0,unknown,yes,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,0.0
35,technician,divorced,secondary,no,84,1,1,cellular,6,may,954,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,2.4
30,blue-collar,married,secondary,no,278,1,1,unknown,23,may,1073,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,9.266666666666667
42,management,married,unknown,no,849,1,0,cellular,8,oct,667,1,321,1,other,yes,1,35-49,1,0.5,>90d,10,-0.8660254037844386,0.5000000000000001,20.214285714285715
63,retired,married,secondary,no,1612,0,0,telephone,17,feb,233,2,-1,0,unknown,yes,0,50-64,0,2.0,never,2,0.8660254037844386,0.5000000000000001,25.58730158730159
35,technician,single,secondary,no,204,1,0,cellular,25,may,236,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,5.828571428571428
43,unemployed,divorced,secondary,no,1854,0,0,cellular,30,apr,323,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,43.116279069767444
27,technician,single,tertiary,no,4661,0,0,cellular,8,apr,114,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,172.62962962962962
29,self-employed,single,tertiary,no,1579,0,0,cellular,13,jul,178,1,181,4,success,yes,1,25-34,0,0.2,>90d,7,-0.5000000000000001,-0.8660254037844386,54.44827586206897
54,unemployed,married,secondary,no,1561,0,0,cellular,25,may,352,3,186,2,failure,yes,1,50-64,0,1.0,>90d,5,0.49999999999999994,-0.8660254037844387,28.90740740740741
80,retired,married,primary,no,1468,0,0,cellular,13,jan,330,3,-1,0,unknown,yes,0,65+,0,3.0,never,1,0.49999999999999994,0.8660254037844387,18.35
57,blue-collar,married,secondary,no,2887,0,0,cellular,21,aug,819,10,-1,0,unknown,yes,0,50-64,0,10.0,never,8,-0.8660254037844384,-0.5000000000000004,50.64912280701754
33,management,single,tertiary,no,224,0,0,cellular,23,sep,409,2,92,4,success,yes,1,25-34,0,0.4,>90d,9,-1.0,-1.8369701987210297e-16,6.787878787878788
65,retired,married,primary,no,1760,0,0,cellular,18,aug,855,4,-1,0,unknown,yes,0,50-64,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,27.076923076923077
59,admin.,married,secondary,no,3735,0,0,cellular,17,jun,243,3,91,6,success,yes,1,50-64,0,0.42857142857142855,>90d,6,1.2246467991473532e-16,-1.0,63.30508474576271
30,housemaid,single,tertiary,no,19,0,0,cellular,4,aug,139,1,92,5,success,yes,1,25-34,0,0.16666666666666666,>90d,8,-0.8660254037844384,-0.5000000000000004,0.6333333333333333
28,blue-collar,married,secondary,no,61,1,0,cellular,4,may,226,2,319,1,success,yes,1,25-34,1,1.0,>90d,5,0.49999999999999994,-0.8660254037844387,2.1785714285714284
29,technician,married,secondary,no,95,0,1,cellular,3,feb,172,3,-1,0,unknown,yes,0,25-34,1,3.0,never,2,0.8660254037844386,0.5000000000000001,3.2758620689655173
31,self-employed,married,tertiary,no,5,1,1,cellular,21,nov,635,1,135,2,failure,yes,1,25-34,1,0.3333333333333333,>90d,11,-0.5000000000000004,0.8660254037844384,0.16129032258064516
31,management,single,secondary,no,360,1,0,cellular,18,may,309,1,-1,0,unknown,yes,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,11.612903225806452
49,blue-collar,married,secondary,no,1730,1,0,cellular,4,aug,605,2,92,4,success,yes,1,35-49,1,0.4,>90d,8,-0.8660254037844384,-0.5000000000000004,35.30612244897959
43,unemployed,married,tertiary,no,0,0,0,cellular,16,jul,745,1,281,1,failure,yes,1,35-49,0,0.5,>90d,7,-0.5000000000000001,-0.8660254037844386,0.0
40,unemployed,single,tertiary,no,7968,0,0,cellular,2,mar,263,2,180,2,success,yes,1,35-49,0,0.6666666666666666,>90d,3,1.0,6.123233995736766e-17,199.2
39,unemployed,married,primary,no,7005,1,0,cellular,28,jul,429,2,184,3,success,yes,1,35-49,1,0.5,>90d,7,-0.5000000000000001,-0.8660254037844386,179.6153846153846
71,technician,married,secondary,no,3020,0,0,telephone,30,jul,304,1,270,3,failure,yes,1,65+,0,0.25,>90d,7,-0.5000000000000001,-0.8660254037844386,42.53521126760563
38,self-employed,single,tertiary,no,605,0,0,telephone,18,jun,1603,10,-1,0,unknown,yes,0,35-49,0,10.0,never,6,1.2246467991473532e-16,-1.0,15.921052631578947
30,management,single,tertiary,no,376,1,0,cellular,21,nov,710,1,-1,0,unknown,yes,0,25-34,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,12.533333333333333
45,unemployed,married,secondary,no,891,1,0,unknown,7,jan,118,1,-1,0,unknown,yes,0,35-49,1,1.0,never,1,0.49999999999999994,0.8660254037844387,19.8
67,retired,divorced,secondary,no,704,0,0,cellular,6,may,613,1,87,3,success,yes,1,65+,0,0.25,31–90d,5,0.49999999999999994,-0.8660254037844387,10.507462686567164
58,admin.,married,secondary,no,4348,1,0,cellular,23,jun,790,4,141,1,other,yes,1,50-64,1,2.0,>90d,6,1.2246467991473532e-16,-1.0,74.96551724137932
45,admin.,divorced,secondary,no,2353,1,0,cellular,5,mar,182,1,107,2,other,yes,1,35-49,1,0.3333333333333333,>90d,3,1.0,6.123233995736766e-17,52.28888888888889
34,management,married,tertiary,no,8000,0,0,cellular,12,feb,291,1,260,2,failure,yes,1,25-34,0,0.3333333333333333,>90d,2,0.8660254037844386,0.5000000000000001,235.2941176470588
27,technician,single,tertiary,no,2781,1,0,cellular,24,may,168,1,389,1,failure,yes,1,25-34,1,0.5,>90d,5,0.49999999999999994,-0.8660254037844387,103.0
51,blue-collar,married,primary,no,541,0,0,cellular,11,aug,663,3,-1,0,unknown,yes,0,50-64,0,3.0,never,8,-0.8660254037844384,-0.5000000000000004,10.607843137254902
38,management,married,unknown,no,3576,0,0,cellular,26,may,579,1,-1,0,unknown,yes,0,35-49,0,1.0,never,5,0.49999999999999994,-0.8660254037844387,94.10526315789474
28,management,single,tertiary,no,2725,0,0,cellular,16,jun,292,1,504,1,failure,yes,1,25-34,0,0.5,>90d,6,1.2246467991473532e-16,-1.0,97.32142857142857
25,student,single,secondary,no,2354,0,0,cellular,5,feb,226,7,-1,0,unknown,yes,0,<25,0,7.0,never,2,0.8660254037844386,0.5000000000000001,94.16
37,services,married,secondary,no,775,0,0,cellular,14,aug,150,2,-1,0,unknown,yes,0,35-49,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,20.945945945945947
38,blue-collar,married,secondary,no,622,1,0,unknown,21,may,611,2,-1,0,unknown,yes,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,16.36842105263158
37,technician,single,secondary,no,4,0,0,cellular,11,aug,933,1,-1,0,unknown,yes,0,35-49,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,0.10810810810810811
34,management,single,tertiary,no,5,0,0,cellular,18,aug,370,2,-1,0,unknown,yes,0,25-34,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,0.14705882352941177
37,technician,single,tertiary,no,3943,0,0,cellular,6,apr,1138,2,138,1,failure,yes,1,35-49,0,1.0,>90d,4,0.8660254037844387,-0.49999999999999983,106.56756756756756
76,retired,divorced,primary,no,802,0,0,cellular,9,mar,241,1,181,5,success,yes,1,65+,0,0.16666666666666666,>90d,3,1.0,6.123233995736766e-17,10.552631578947368
48,management,married,tertiary,no,2351,0,0,cellular,15,sep,150,1,105,3,success,yes,1,35-49,0,0.25,>90d,9,-1.0,-1.8369701987210297e-16,48.979166666666664
49,technician,divorced,tertiary,no,1807,1,0,cellular,12,mar,229,1,-1,0,unknown,yes,0,35-49,1,1.0,never,3,1.0,6.123233995736766e-17,36.87755102040816
62,housemaid,married,secondary,no,2,0,0,cellular,3,nov,322,1,-1,0,unknown,yes,0,50-64,0,1.0,never,11,-0.5000000000000004,0.8660254037844384,0.03225806451612903
33,services,single,unknown,no,2297,0,0,cellular,27,jul,527,1,-1,0,unknown,yes,0,25-34,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,69.60606060606061
19,student,single,unknown,no,779,0,0,cellular,1,apr,184,4,-1,0,unknown,yes,0,<25,0,4.0,never,4,0.8660254037844387,-0.49999999999999983,41.0
25,student,single,secondary,no,108,0,0,cellular,29,apr,305,3,-1,0,unknown,yes,0,<25,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,4.32
31,services,divorced,primary,no,459,1,0,cellular,7,may,623,1,293,1,success,yes,1,25-34,1,0.5,>90d,5,0.49999999999999994,-0.8660254037844387,14.806451612903226
38,technician,single,tertiary,no,110,0,0,unknown,17,jun,1051,3,-1,0,unknown,yes,0,35-49,0,3.0,never,6,1.2246467991473532e-16,-1.0,2.8947368421052633
31,technician,single,tertiary,no,13711,1,0,cellular,20,nov,1532,3,-1,0,unknown,yes,0,25-34,1,3.0,never,11,-0.5000000000000004,0.8660254037844384,442.2903225806452
24,student,single,tertiary,no,3415,0,0,cellular,27,apr,97,1,-1,0,unknown,yes,0,<25,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,142.29166666666666
24,self-employed,single,tertiary,no,2376,0,0,cellular,27,apr,122,1,-1,0,unknown,yes,0,<25,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,99.0
26,technician,single,secondary,no,181,0,0,cellular,20,apr,158,2,-1,0,unknown,yes,0,25-34,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,6.961538461538462
73,retired,married,tertiary,no,448,0,0,cellular,24,mar,136,1,-1,0,unknown,yes,0,65+,0,1.0,never,3,1.0,6.123233995736766e-17,6.136986301369863
29,entrepreneur,married,secondary,no,714,1,1,cellular,13,may,482,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,24.620689655172413
49,admin.,married,secondary,no,3608,1,0,cellular,30,apr,252,1,168,1,success,yes,1,35-49,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,73.63265306122449
42,management,married,primary,no,5310,1,0,cellular,25,nov,968,2,97,4,success,yes,1,35-49,1,0.4,>90d,11,-0.5000000000000004,0.8660254037844384,126.42857142857143
68,retired,single,tertiary,no,2144,0,0,cellular,26,jan,708,1,96,3,success,yes,1,65+,0,0.25,>90d,1,0.49999999999999994,0.8660254037844387,31.529411764705884
60,management,married,tertiary,no,2281,0,0,cellular,5,feb,230,2,-1,0,unknown,yes,0,50-64,0,2.0,never,2,0.8660254037844386,0.5000000000000001,38.016666666666666
53,management,divorced,tertiary,no,2679,0,0,cellular,20,nov,295,3,-1,0,unknown,yes,0,50-64,0,3.0,never,11,-0.5000000000000004,0.8660254037844384,50.54716981132076
62,retired,married,secondary,no,1495,0,0,cellular,2,feb,265,1,-1,0,unknown,yes,0,50-64,0,1.0,never,2,0.8660254037844386,0.5000000000000001,24.112903225806452
33,management,single,tertiary,no,1304,1,0,cellular,18,may,536,2,-1,0,unknown,yes,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,39.515151515151516
36,housemaid,married,primary,no,78,1,0,telephone,30,jul,2692,9,-1,0,unknown,yes,0,35-49,1,9.0,never,7,-0.5000000000000001,-0.8660254037844386,2.1666666666666665
46,services,married,primary,no,437,1,0,cellular,13,may,546,3,-1,0,unknown,yes,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,9.5
37,housemaid,married,secondary,no,7433,0,1,cellular,5,feb,630,3,-1,0,unknown,yes,0,35-49,1,3.0,never,2,0.8660254037844386,0.5000000000000001,200.8918918918919
53,blue-collar,married,secondary,no,6112,0,0,cellular,3,feb,211,1,-1,0,unknown,yes,0,50-64,0,1.0,never,2,0.8660254037844386,0.5000000000000001,115.32075471698113
34,admin.,married,secondary,no,155,0,0,cellular,5,feb,696,2,-1,0,unknown,yes,0,25-34,0,2.0,never,2,0.8660254037844386,0.5000000000000001,4.5588235294117645
24,blue-collar,single,secondary,no,9883,0,0,cellular,8,jul,210,5,-1,0,unknown,yes,0,<25,0,5.0,never,7,-0.5000000000000001,-0.8660254037844386,411.7916666666667
36,management,married,tertiary,no,495,0,0,cellular,11,sep,91,1,37,5,success,yes,1,35-49,0,0.16666666666666666,31–90d,9,-1.0,-1.8369701987210297e-16,13.75
34,technician,married,secondary,no,294,1,0,cellular,9,dec,265,1,184,3,success,yes,1,25-34,1,0.25,>90d,12,-2.4492935982947064e-16,1.0,8.647058823529411
48,blue-collar,single,primary,no,8990,0,0,telephone,2,feb,1790,2,-1,0,unknown,yes,0,35-49,0,2.0,never,2,0.8660254037844386,0.5000000000000001,187.29166666666666
43,self-employed,single,unknown,no,3173,0,0,unknown,15,may,746,1,-1,0,unknown,yes,0,35-49,0,1.0,never,5,0.49999999999999994,-0.8660254037844387,73.79069767441861
32,technician,divorced,tertiary,no,53,0,0,cellular,22,aug,671,2,-1,0,unknown,yes,0,25-34,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,1.65625
46,blue-collar,married,secondary,no,640,1,0,cellular,12,mar,215,1,182,4,success,yes,1,35-49,1,0.2,>90d,3,1.0,6.123233995736766e-17,13.91304347826087
32,blue-collar,single,secondary,no,217,1,0,cellular,15,may,692,3,-1,0,unknown,yes,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,6.78125
45,blue-collar,married,primary,no,804,1,0,unknown,16,may,528,1,-1,0,unknown,yes,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,17.866666666666667
29,unemployed,single,primary,no,1374,0,0,cellular,17,nov,309,3,208,4,success,yes,1,25-34,0,0.6,>90d,11,-0.5000000000000004,0.8660254037844384,47.37931034482759
25,management,single,tertiary,no,3,1,1,cellular,16,apr,1034,1,-1,0,unknown,yes,0,<25,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.12
20,student,single,secondary,no,502,0,0,cellular,30,apr,261,1,-1,0,unknown,yes,0,<25,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,25.1
45,blue-collar,married,secondary,no,61,1,0,unknown,26,may,745,4,-1,0,unknown,yes,0,35-49,1,4.0,never,5,0.49999999999999994,-0.8660254037844387,1.3555555555555556
42,admin.,divorced,secondary,no,153,1,0,unknown,16,may,844,1,-1,0,unknown,yes,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,3.642857142857143
29,blue-collar,married,secondary,no,8,1,1,cellular,10,jul,627,1,-1,0,unknown,yes,0,25-34,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,0.27586206896551724
23,self-employed,single,tertiary,no,780,0,0,cellular,16,sep,393,1,183,3,success,yes,1,<25,0,0.25,>90d,9,-1.0,-1.8369701987210297e-16,33.91304347826087
37,management,married,tertiary,no,630,0,0,cellular,30,apr,315,1,87,1,success,yes,1,35-49,0,0.5,31–90d,4,0.8660254037844387,-0.49999999999999983,17.027027027027028
35,management,married,tertiary,no,2161,0,0,cellular,9,sep,569,3,-1,0,unknown,yes,0,25-34,0,3.0,never,9,-1.0,-1.8369701987210297e-16,61.74285714285714
